date,upro_equity_rebased_usd,futures_equity_rebased_usd,upro_simple_ret,futures_simple_ret,log_ret_diff_fut_minus_upro
2006-09-15,969584.263344,989627.833959,0.00647039,0.00752169,0.00104400
2006-09-18,972995.804836,993133.073338,0.00351856,0.00354198,0.00002333
2006-09-19,965147.771331,985308.634661,-0.00806585,-0.00787854,0.00018881
2006-09-20,979972.861366,1001824.340618,0.01536044,0.01676196,0.00137937
2006-09-21,965210.440425,986051.495051,-0.01506411,-0.01574412,-0.00069065
2006-09-22,955875.563680,978800.970757,-0.00967134,-0.00735309,0.00233815
2006-09-25,977357.148511,1004300.695616,0.02247320,0.02605200,0.00349403
2006-09-26,1001143.429675,1026127.243438,0.02433735,0.02173308,-0.00254563
2006-09-27,1004167.331900,1026627.608790,0.00302045,0.00048763,-0.00252839
2006-09-28,1002468.353722,1031627.431130,-0.00169193,0.00487014,0.00655168
2006-09-29,999418.795196,1024521.554703,-0.00304205,-0.00688803,-0.00386517
2006-10-02,987625.569555,1014128.426695,-0.01180008,-0.01014437,0.00167408
2006-10-03,993293.606615,1020368.629196,0.00573905,0.00615327,0.00041176
2006-10-04,1027582.288753,1057173.075793,0.03452019,0.03606976,0.00149674
2006-10-05,1032934.468271,1063868.713041,0.00520852,0.00633353,0.00111856
2006-10-06,1028445.313802,1055397.682437,-0.00434602,-0.00796248,-0.00363886
2006-10-09,1029688.654412,1057927.525072,0.00120895,0.00239705,0.00118596
2006-10-10,1033215.215839,1064057.597435,0.00342488,0.00579442,0.00235866
2006-10-11,1028958.348751,1055982.296753,-0.00412002,-0.00758916,-0.00348957
2006-10-12,1055099.639927,1085435.184116,0.02540559,0.02789146,0.00242135
2006-10-13,1062622.669947,1091716.649213,0.00713016,0.00578705,-0.00133449
2006-10-16,1066919.618196,1099612.886196,0.00404372,0.00723286,0.00317127
2006-10-17,1056250.777016,1087360.409540,-0.00999967,-0.01114254,-0.00115508
2006-10-18,1059823.865336,1091351.508926,0.00338280,0.00367045,0.00028663
2006-10-19,1064338.195692,1093998.809761,0.00425951,0.00242571,-0.00182769
2006-10-20,1064431.394834,1097690.676839,0.00008757,0.00337465,0.00328141
2006-10-23,1078524.533282,1117719.406451,0.01324006,0.01824624,0.00492860
2006-10-24,1087558.531391,1118456.148883,0.00837626,0.00065915,-0.00768244
2006-10-25,1098058.922240,1129931.225674,0.00965501,0.01025975,0.00059877
2006-10-26,1107666.499698,1146057.202226,0.00874960,0.01427164,0.00545922
2006-10-27,1086201.679795,1117748.496909,-0.01937841,-0.02470095,-0.00544250
2006-10-30,1083217.860580,1119142.331627,-0.00274702,0.00124700,0.00399703
2006-10-31,1082126.788910,1118898.163475,-0.00100725,-0.00021817,0.00078956
2006-11-01,1059597.094384,1094365.366577,-0.02081983,-0.02192585,-0.00113018
2006-11-02,1057133.127367,1092996.757541,-0.00232538,-0.00125060,0.00107671
2006-11-03,1050964.379034,1085500.978871,-0.00583536,-0.00685801,-0.00102918
2006-11-06,1085924.200012,1122678.685649,0.03326452,0.03424935,0.00095268
2006-11-07,1097804.599490,1129980.237304,0.01094036,0.00650369,-0.00439832
2006-11-08,1104307.942108,1136848.243022,0.00592395,0.00607799,0.00015312
2006-11-09,1086262.299137,1119054.751018,-0.01634113,-0.01565160,0.00070074
2006-11-10,1087059.667136,1125016.985868,0.00073405,0.00532792,0.00458000
2006-11-13,1094458.094089,1133473.072123,0.00680591,0.00751641,0.00070545
2006-11-14,1118470.704905,1154494.290588,0.02194018,0.01854585,-0.00332699
2006-11-15,1127443.237152,1162470.128466,0.00802214,0.00690851,-0.00110538
2006-11-16,1135497.737327,1170382.443573,0.00714404,0.00680647,-0.00033523
2006-11-17,1135818.970240,1173837.001021,0.00028290,0.00295165,0.00266444
2006-11-20,1137106.764089,1172284.606987,0.00113380,-0.00132250,-0.00245653
2006-11-21,1139859.239272,1177941.418295,0.00242060,0.00482546,0.00239618
2006-11-22,1146011.066556,1185977.596930,0.00539701,0.00682222,0.00141656
2006-11-24,1131452.437749,1173023.864827,-0.01270374,-0.01092241,0.00180263
2006-11-27,1084126.448536,1125517.719869,-0.04182764,-0.04049887,0.00138582
2006-11-28,1097603.222602,1137268.473937,0.01243100,0.01044031,-0.00196818
2006-11-29,1131316.188470,1169152.400915,0.03071508,0.02803553,-0.00260308
2006-11-30,1132115.555654,1171945.320266,0.00070658,0.00238884,0.00167966
2006-12-01,1123975.224374,1162112.379661,-0.00719037,-0.00839027,-0.00120932
2006-12-04,1149059.956762,1193209.175041,0.02231787,0.02675885,0.00433463
2006-12-05,1163279.304557,1207166.581273,0.01237477,0.01169737,-0.00066934
2006-12-06,1159659.735485,1202409.651385,-0.00311152,-0.00394057,-0.00083199
2006-12-07,1143780.842345,1188219.201902,-0.01369272,-0.01180168,0.00191546
2006-12-08,1149443.186337,1194433.245600,0.00495055,0.00522971,0.00027775
2006-12-11,1158781.117093,1201827.583095,0.00812387,0.00619067,-0.00191947
2006-12-12,1155417.240452,1198044.522482,-0.00290294,-0.00314776,-0.00024556
2006-12-13,1158419.821144,1202067.437358,0.00259870,0.00335790,0.00075695
2006-12-14,1188374.188450,1232681.994651,0.02585795,0.02546825,-0.00037995
2006-12-15,1188020.759930,1236461.365593,-0.00029741,0.00306597,0.00335873
2006-12-18,1177570.646503,1225010.198916,-0.00879624,-0.00926124,-0.00046924
2006-12-19,1183612.804812,1232478.985304,0.00513104,0.00609692,0.00096049
2006-12-20,1180934.687665,1227306.061935,-0.00226266,-0.00419717,-0.00194078
2006-12-21,1167297.456474,1214096.923736,-0.01154783,-0.01076271,0.00079398
2006-12-22,1145112.236217,1195008.875275,-0.01900563,-0.01572201,0.00334164
2006-12-26,1164711.634933,1210665.097780,0.01711570,0.01310134,-0.00395461
2006-12-27,1186991.494938,1235402.756414,0.01912908,0.02043311,0.00127874
2006-12-28,1178818.684298,1229925.680299,-0.00688532,-0.00443343,0.00246584
2006-12-29,1163470.733318,1213677.722545,-0.01301977,-0.01321052,-0.00019328
2007-01-03,1156641.660355,1209681.115880,-0.00586957,-0.00329297,0.00258846
2007-01-04,1163344.906895,1213890.505224,0.00579544,0.00347975,-0.00230500
2007-01-05,1134841.523113,1191944.887928,-0.02450123,-0.01807875,0.00656222
2007-01-08,1149939.753526,1199917.307481,0.01330426,0.00668858,-0.00655023
2007-01-09,1146351.213095,1197948.996175,-0.00312063,-0.00164037,0.00148379
2007-01-10,1157148.713855,1204804.926444,0.00941902,0.00572306,-0.00366819
2007-01-11,1171692.933281,1227014.187901,0.01256901,0.01843391,0.00577538
2007-01-12,1197729.243008,1244371.515965,0.02222110,0.01414599,-0.00793094
2007-01-16,1190020.518288,1247514.732434,-0.00643612,0.00252595,0.00897968
2007-01-17,1190837.907460,1244067.395408,0.00068687,-0.00276336,-0.00345382
2007-01-18,1178163.524036,1232839.562195,-0.01064325,-0.00902510,0.00163422
2007-01-19,1184436.884105,1243293.576778,0.00532469,0.00847962,0.00313331
2007-01-22,1172811.321547,1223866.677842,-0.00981527,-0.01562535,-0.00588496
2007-01-23,1182519.771015,1236856.870670,0.00827793,0.01061406,0.00231427
2007-01-24,1210411.226608,1268254.668323,0.02358646,0.02538515,0.00175570
2007-01-25,1167090.336964,1225794.383998,-0.03579022,-0.03347930,0.00239383
2007-01-26,1163220.110202,1221104.880636,-0.00331613,-0.00382569,-0.00051138
2007-01-29,1160590.191685,1217131.184885,-0.00226089,-0.00325418,-0.00099603
2007-01-30,1178063.416885,1238227.104557,0.01505547,0.01733249,0.00224074
2007-01-31,1201154.128367,1262506.198318,0.01960057,0.01960795,0.00000724
2007-02-01,1222023.217306,1282378.925897,0.01737420,0.01574070,-0.00160689
2007-02-02,1226394.402461,1288550.992675,0.00357701,0.00481298,0.00123081
2007-02-05,1226711.819232,1285109.199059,0.00025882,-0.00267106,-0.00293342
2007-02-06,1227025.059600,1287613.557630,0.00025535,0.00194875,0.00169154
2007-02-07,1234451.998510,1292831.410974,0.00605280,0.00405234,-0.00199040
2007-02-08,1228901.569333,1288319.621952,-0.00449627,-0.00348985,0.00101045
2007-02-09,1200740.566310,1261538.009173,-0.02291559,-0.02078802,0.00217510
2007-02-12,1187790.952748,1249446.066976,-0.01078469,-0.00958508,0.00121195
2007-02-13,1217171.038738,1277714.591892,0.02473506,0.02262485,-0.00206141
2007-02-14,1240454.252455,1306237.226637,0.01912896,0.02232317,0.00312935
2007-02-15,1244599.950538,1309995.485395,0.00334208,0.00287716,-0.00046348
2007-02-16,1242095.701514,1306560.731865,-0.00201209,-0.00262196,-0.00061128
2007-02-20,1249310.252019,1317502.988030,0.00580837,0.00837485,0.00254841
2007-02-21,1247056.706540,1311833.458243,-0.00180383,-0.00430324,-0.00250706
2007-02-22,1243522.272086,1308334.056354,-0.00283422,-0.00266757,0.00016712
2007-02-23,1228236.611759,1294138.917626,-0.01229223,-0.01084978,0.00145933
2007-02-26,1224234.144428,1289341.406425,-0.00325871,-0.00370711,-0.00044996
2007-02-27,1080088.322378,1152705.722770,-0.11774367,-0.10597324,0.01325307
2007-02-28,1112685.783956,1171553.392197,0.03018037,0.01635081,-0.01351533
2007-03-01,1102100.958861,1162471.901802,-0.00951286,-0.00775167,0.00177653
2007-03-02,1058174.678126,1122928.268834,-0.03985686,-0.03401685,0.00606401
2007-03-05,1027350.302135,1090826.838793,-0.02912976,-0.02858725,0.00055863
2007-03-06,1079496.585119,1142841.423406,0.05075804,0.04768363,-0.00293018
2007-03-07,1075633.661757,1134390.544562,-0.00357845,-0.00739462,-0.00383723
2007-03-08,1102299.814943,1158816.161577,0.02479111,0.02153193,-0.00318541
2007-03-09,1102611.511349,1161199.918153,0.00028277,0.00205706,0.00177222
2007-03-12,1106915.554607,1169828.853708,0.00390350,0.00743105,0.00350768
2007-03-13,1041746.647786,1099608.402925,-0.05887433,-0.06002626,-0.00122475
2007-03-14,1064431.596248,1122274.380969,0.02177588,0.02061277,-0.00113897
2007-03-15,1068181.884188,1134607.628220,0.00352328,0.01098951,0.00741248
2007-03-16,1058596.769229,1121454.639658,-0.00897330,-0.01159254,-0.00264646
2007-03-19,1096276.852936,1158740.427963,0.03559437,0.03324770,-0.00226858
2007-03-20,1113712.051016,1180431.260790,0.01590401,0.01871932,0.00276740
2007-03-21,1168059.233137,1239352.456086,0.04879823,0.04991497,0.00106421
2007-03-22,1164701.968842,1237844.181971,-0.00287422,-0.00121699,0.00166064
2007-03-23,1169159.933785,1241668.070882,0.00382756,0.00308915,-0.00073586
2007-03-26,1163843.910479,1245013.439150,-0.00454687,0.00269425,0.00724787
2007-03-27,1154887.016236,1222319.528561,-0.00769596,-0.01822784,-0.01067029
2007-03-28,1129004.497253,1193336.762340,-0.02241130,-0.02371128,-0.00133067
2007-03-29,1131942.863317,1206587.210753,0.00260262,0.01110370,0.00844327
2007-03-30,1132012.037312,1202208.520468,0.00006111,-0.00362899,-0.00369670
2007-04-02,1135188.720703,1211568.955004,0.00280623,0.00778603,0.00495358
2007-04-03,1171195.324391,1245165.897397,0.03171861,0.02773011,-0.00387337
2007-04-04,1174435.486429,1249110.624918,0.00276654,0.00316803,0.00040030
2007-04-05,1183319.656430,1260125.732782,0.00756463,0.00881836,0.00124354
2007-04-09,1187561.161272,1262577.369017,0.00358441,0.00194555,-0.00163434
2007-04-10,1191076.149390,1271945.296928,0.00295984,0.00741969,0.00443683
2007-04-11,1175817.424884,1247665.919498,-0.01281087,-0.01908838,-0.00637928
2007-04-12,1190817.777910,1270238.200611,0.01275738,0.01809161,0.00525321
2007-04-13,1206436.273573,1283030.002346,0.01311577,0.01007040,-0.00301048
2007-04-16,1240114.661295,1322548.030310,0.02791560,0.03080055,0.00280267
2007-04-17,1249295.853740,1330812.176963,0.00740350,0.00624866,-0.00114702
2007-04-18,1253168.570210,1333424.378914,0.00309992,0.00196286,-0.00113419
2007-04-19,1251428.748010,1328605.972557,-0.00138834,-0.00361356,-0.00223080
2007-04-20,1286159.442524,1365368.967524,0.02775283,0.02767035,-0.00008026
2007-04-23,1270884.903905,1356185.125570,-0.01187608,-0.00672627,0.00519817
2007-04-24,1271700.935270,1354645.054178,0.00064210,-0.00113559,-0.00177813
2007-04-25,1306006.509472,1394925.862391,0.02697613,0.02973532,0.00268311
2007-04-26,1309712.680584,1391737.321686,0.00283779,-0.00228581,-0.00512220
2007-04-27,1305814.399770,1391123.360203,-0.00297644,-0.00044115,0.00253963
2007-04-30,1272581.664558,1359605.226102,-0.02544982,-0.02265661,0.00286205
2007-05-01,1281633.512838,1370004.211613,0.00711298,0.00764853,0.00053163
2007-05-02,1303400.622985,1395688.277627,0.01698388,0.01874744,0.00173260
2007-05-03,1323838.000083,1412996.701431,0.01568004,0.01240135,-0.00323329
2007-05-04,1338134.121325,1422059.128325,0.01079900,0.00641362,-0.00434796
2007-05-07,1338170.107876,1432858.185968,0.00002689,0.00759396,0.00753838
2007-05-08,1332082.399118,1427599.636855,-0.00454928,-0.00366997,0.00088294
2007-05-09,1342192.837017,1440814.408169,0.00758995,0.00925664,0.00165277
2007-05-10,1299335.228114,1381740.337020,-0.03193104,-0.04100047,-0.00941275
2007-05-11,1331947.888339,1421920.247991,0.02509950,0.02907921,0.00387475
2007-05-14,1322443.395009,1414479.804817,-0.00713578,-0.00523267,0.00191496
2007-05-15,1322744.137909,1409021.178535,0.00022741,-0.00385911,-0.00409396
2007-05-16,1349130.824562,1445078.654355,0.01994844,0.02559044,0.00551641
2007-05-17,1340350.744109,1440817.684827,-0.00650795,-0.00294861,0.00357626
2007-05-18,1374663.323322,1468739.848061,0.02559970,0.01937939,-0.00608352
2007-05-21,1371715.188416,1475244.883909,-0.00214462,0.00442899,0.00656614
2007-05-22,1367694.872878,1472099.874248,-0.00293087,-0.00213186,0.00080104
2007-05-23,1367450.688575,1466721.613990,-0.00017854,-0.00365346,-0.00348160
2007-05-24,1329532.360782,1425200.660290,-0.02772921,-0.02830868,-0.00059617
2007-05-25,1345400.914762,1447899.652094,0.01193544,0.01592687,0.00393660
2007-05-29,1359272.090475,1454948.133718,0.01031007,0.00486807,-0.00540102
2007-05-30,1391706.121077,1488849.135596,0.02386132,0.02330049,-0.00054791
2007-05-31,1386556.704172,1489718.333391,-0.00370007,0.00058381,0.00429057
2007-06-01,1406384.445617,1506224.033552,0.01429999,0.01107975,-0.00317989
2007-06-04,1406127.449805,1514427.430018,-0.00018274,0.00544633,0.00561431
2007-06-05,1388626.503274,1490396.313416,-0.01244620,-0.01586812,-0.00347106
2007-06-06,1343045.328483,1450597.512248,-0.03282465,-0.02670350,0.00630895
2007-06-07,1269570.554509,1372752.150074,-0.05470759,-0.05366434,0.00110302
2007-06-08,1318402.351946,1419113.904804,0.03846324,0.03377285,-0.00452689
2007-06-11,1324454.603584,1422410.006707,0.00459060,0.00232265,-0.00226014
2007-06-12,1280369.412240,1377864.168389,-0.03328554,-0.03131716,0.00203409
2007-06-13,1337128.992603,1440002.452465,0.04433063,0.04509754,0.00073409
2007-06-14,1361982.807056,1460052.595970,0.01858745,0.01392369,-0.00458917
2007-06-15,1384451.783415,1488210.945214,0.01649725,0.01928585,0.00273958
2007-06-18,1378775.627780,1483036.059711,-0.00409993,-0.00347725,0.00062505
2007-06-19,1388266.739032,1490511.825437,0.00688372,0.00504085,-0.00183195
2007-06-20,1329596.796335,1430899.700175,-0.04226129,-0.03999440,0.00236412
2007-06-21,1351002.619235,1457327.523984,0.01609948,0.01846938,0.00232963
2007-06-22,1312095.121176,1401589.473413,-0.02879898,-0.03824676,-0.00977556
2007-06-25,1292516.675015,1388118.698751,-0.01492151,-0.00961107,0.00537641
2007-06-26,1251923.654314,1373829.699250,-0.03140619,-0.01029379,0.02156280
2007-06-27,1304649.952371,1410596.437671,0.04211622,0.02676222,-0.01484310
2007-06-28,1303382.772938,1408655.704918,-0.00097128,-0.00137582,-0.00040502
2007-06-29,1303938.331734,1402192.943976,0.00042624,-0.00458789,-0.00502460
2007-07-02,1338557.601012,1446517.224112,0.02654977,0.03161069,0.00491791
2007-07-03,1352340.012420,1461282.726630,0.01029646,0.01020762,-0.00008794
2007-07-05,1347306.202788,1462514.737234,-0.00372230,0.00084310,0.00457199
2007-07-06,1367783.635873,1476734.092485,0.01519880,0.00972254,-0.00540887
2007-07-09,1370222.635536,1480873.013078,0.00178318,0.00280275,0.00101724
2007-07-10,1310903.845690,1418716.142146,-0.04329135,-0.04197313,0.00137693
2007-07-11,1338035.691556,1443326.439614,0.02069705,0.01734688,-0.00328764
2007-07-12,1400654.230949,1525363.953067,0.04679886,0.05683920,0.00954576
2007-07-13,1412372.026475,1538550.963113,0.00836594,0.00864516,0.00027686
2007-07-16,1411020.810222,1529786.426193,-0.00095670,-0.00569662,-0.00475575
2007-07-17,1408027.260990,1529007.375457,-0.00212155,-0.00050925,0.00161442
2007-07-18,1399573.445519,1519257.015043,-0.00600401,-0.00637692,-0.00037523
2007-07-19,1415084.291037,1539254.614703,0.01108255,0.01316275,0.00205528
2007-07-20,1371294.888015,1483137.329414,-0.03094473,-0.03645744,-0.00570499
2007-07-23,1383108.785239,1505108.359775,0.00861514,0.01481389,0.00612699
2007-07-24,1310362.122593,1414975.569680,-0.05259649,-0.05988459,-0.00772245
2007-07-25,1317664.974565,1434316.569479,0.00557316,0.01366879,0.00801853
2007-07-26,1223307.783080,1334633.265652,-0.07160939,-0.06949882,0.00227079
2007-07-27,1150460.880079,1270865.485166,-0.05954912,-0.04777925,0.01243747
2007-07-30,1203793.194657,1310602.465819,0.04635735,0.03126765,-0.01452616
2007-07-31,1162429.940866,1261166.221247,-0.03436076,-0.03772024,-0.00348509
2007-08-01,1178753.426176,1288789.057805,0.01404255,0.02190261,0.00772133
2007-08-02,1206334.036703,1305846.306091,0.02339812,0.01323510,-0.00998030
2007-08-03,1112469.729763,1202279.356477,-0.07780955,-0.07931021,-0.00162861
2007-08-06,1167764.004440,1288397.039096,0.04970407,0.07162868,0.02067133
2007-08-07,1204475.750931,1311746.108286,0.03143764,0.01812257,-0.01299328
2007-08-08,1254155.996455,1365618.355077,0.04124636,0.04106911,-0.00017025
2007-08-09,1141915.092857,1245479.170868,-0.08949517,-0.08797420,0.00166907
2007-08-10,1125208.770528,1246062.050015,-0.01463009,0.00046800,0.01520605
2007-08-13,1136662.096972,1244178.954609,0.01017885,-0.00151124,-0.01163977
2007-08-14,1083858.219284,1176895.441827,-0.04645521,-0.05407865,-0.00802697
2007-08-15,1038420.591450,1126292.507436,-0.04192211,-0.04299697,-0.00112251
2007-08-16,1058495.378933,1133355.526694,0.01933204,0.00627103,-0.01289610
2007-08-17,1074727.137882,1150507.491601,0.01533475,0.01513379,-0.00019794
2007-08-20,1084416.960111,1160881.222129,0.00901608,0.00901666,0.00000057
2007-08-21,1082845.424561,1159198.246654,-0.00144920,-0.00144974,-0.00000054
2007-08-22,1077490.296979,1153464.376182,-0.00494542,-0.00494641,-0.00000099
2007-08-23,1080575.733328,1156767.611262,0.00286354,0.00286375,0.00000021
2007-08-24,1084015.941629,1160450.747323,0.00318368,0.00318399,0.00000031
2007-08-27,1084191.394340,1160637.617550,0.00016185,0.00016103,-0.00000082
2007-08-28,1085188.615800,1161704.898294,0.00091978,0.00091956,-0.00000022
2007-08-29,1085472.826517,1162008.941636,0.00026190,0.00026172,-0.00000018
2007-08-30,1085819.367171,1162379.626857,0.00031925,0.00031900,-0.00000025
2007-08-31,1086804.802983,1163434.330649,0.00090755,0.00090737,-0.00000018
2007-09-04,1091966.467685,1168959.771522,0.00474939,0.00474925,-0.00000014
2007-09-05,1094205.275221,1171356.431022,0.00205025,0.00205025,-0.00000000
2007-09-06,1096040.132416,1173320.758573,0.00167689,0.00167697,0.00000008
2007-09-07,1096470.929141,1173781.567590,0.00039305,0.00039274,-0.00000031
2007-09-10,1094277.836794,1171432.715692,-0.00200014,-0.00200110,-0.00000096
2007-09-11,1096598.231876,1173916.835802,0.00212048,0.00212058,0.00000010
2007-09-12,1095405.872002,1172639.887736,-0.00108733,-0.00108777,-0.00000044
2007-09-13,1098106.054310,1175530.708579,0.00246501,0.00246522,0.00000022
2007-09-14,1102927.332002,1180692.394157,0.00439054,0.00439094,0.00000040
2007-09-17,1099600.450965,1177129.634439,-0.00301641,-0.00301752,-0.00000111
2007-09-18,1101421.666363,1179079.234600,0.00165625,0.00165623,-0.00000002
2007-09-19,1123351.479525,1201894.778914,0.01991046,0.01935031,-0.00054937
2007-09-20,1098997.442473,1178024.342914,-0.02167980,-0.01986067,0.00185772
2007-09-21,1107285.369271,1193701.902483,0.00754135,0.01330835,0.00570751
2007-09-24,1100552.435207,1175424.457064,-0.00608058,-0.01531157,-0.00933086
2007-09-25,1093411.715971,1173983.381785,-0.00648830,-0.00122600,0.00528269
2007-09-26,1110143.456095,1192612.327787,0.01530232,0.01586815,0.00055714
2007-09-27,1129221.180860,1206280.334082,0.01718492,0.01146056,-0.00564354
2007-09-28,1117310.081944,1195536.612945,-0.01054807,-0.00890649,0.00165770
2007-10-01,1154480.044378,1242136.106354,0.03326737,0.03897789,0.00551145
2007-10-02,1149128.909509,1240746.889812,-0.00463510,-0.00111841,0.00352684
2007-10-03,1141554.822691,1224385.995637,-0.00659116,-0.01318633,-0.00666107
2007-10-04,1146267.742598,1231634.354227,0.00412851,0.00591999,0.00178253
2007-10-05,1186510.351298,1265598.581546,0.03510751,0.02757655,-0.00730213
2007-10-08,1166895.706946,1253671.138960,-0.01653137,-0.00942435,0.00720050
2007-10-09,1199215.036889,1283762.215437,0.02769685,0.02400237,-0.00360139
2007-10-10,1192550.037611,1277233.631518,-0.00555780,-0.00508551,0.00047482
2007-10-11,1174725.011085,1257820.324443,-0.01494698,-0.01519950,-0.00025638
2007-10-12,1193573.255190,1275584.907829,0.01604481,0.01412331,-0.00189295
2007-10-15,1162682.386308,1244400.944128,-0.02588100,-0.02444680,0.00147123
2007-10-16,1134386.919708,1219787.500650,-0.02433637,-0.01977935,0.00465981
2007-10-17,1144173.043180,1226266.675713,0.00862680,0.00531172,-0.00329213
2007-10-18,1131092.650697,1223111.146554,-0.01143218,-0.00257328,0.00892143
2007-10-19,1041729.996246,1127957.574849,-0.07900560,-0.07779634,0.00131213
2007-10-22,1059343.972202,1140370.228408,0.01690839,0.01100454,-0.00582260
2007-10-23,1084537.688304,1169966.649997,0.02378238,0.02595334,0.00211829
2007-10-24,1077963.067971,1161424.876537,-0.00606214,-0.00730087,-0.00124706
2007-10-25,1085083.345157,1158257.727959,0.00660531,-0.00272695,-0.00931426
2007-10-26,1122677.954372,1205188.608914,0.03464675,0.04051851,0.00565910
2007-10-29,1133280.908282,1218501.753650,0.00944434,0.01104652,0.00158593
2007-10-30,1109094.498559,1194898.760347,-0.02134194,-0.01937050,0.00201240
2007-10-31,1143081.946946,1237691.514822,0.03064432,0.03581287,0.00500234
2007-11-01,1062233.081263,1141410.223254,-0.07072884,-0.07779102,-0.00762872
2007-11-02,1065280.293845,1144245.859169,0.00286869,0.00248433,-0.00038333
2007-11-05,1040430.406957,1126891.666498,-0.02332709,-0.01516649,0.00832079
2007-11-06,1081918.982144,1167488.374741,0.03987636,0.03602539,-0.00371017
2007-11-07,992578.587486,1067044.536440,-0.08257586,-0.08603412,-0.00377665
2007-11-08,976974.163631,1064766.165695,-0.01572110,-0.00213522,0.01370848
2007-11-09,936247.672097,1019103.342445,-0.04168635,-0.04288531,-0.00125189
2007-11-12,907903.485021,987713.315157,-0.03027424,-0.03080161,-0.00054399
2007-11-13,990462.708843,1073604.654253,0.09093392,0.08695979,-0.00364953
2007-11-14,981731.569431,1050414.861907,-0.00881521,-0.02159994,-0.01298233
2007-11-15,938748.001790,1007733.910010,-0.04378342,-0.04063247,0.00328981
2007-11-16,943101.715815,1023590.285650,0.00463779,0.01573469,0.01098511
2007-11-19,903217.148052,970326.209828,-0.04229084,-0.05203652,-0.01022816
2007-11-20,909261.380564,971964.545952,0.00669189,0.00168844,-0.00498259
2007-11-21,904817.791684,967020.278731,-0.00488703,-0.00508688,-0.00020085
2007-11-23,904629.318957,966818.886994,-0.00020830,-0.00020826,0.00000004
2007-11-26,910906.671344,973528.671398,0.00693914,0.00694006,0.00000091
2007-11-27,911897.177919,974587.547134,0.00108739,0.00108767,0.00000028
2007-11-28,912087.830416,974791.379605,0.00020907,0.00020915,0.00000008
2007-11-29,915929.808796,978898.007837,0.00421229,0.00421283,0.00000054
2007-11-30,918034.865204,981148.093223,0.00229827,0.00229859,0.00000032
2007-12-03,927559.160550,991327.858879,0.01037466,0.01037536,0.00000070
2007-12-04,931855.910500,995920.317092,0.00463232,0.00463263,0.00000031
2007-12-05,939186.712565,1003755.848312,0.00786688,0.00786763,0.00000074
2007-12-06,941343.995419,1006061.504651,0.00229697,0.00229703,0.00000006
2007-12-07,941849.119603,1006601.134784,0.00053660,0.00053638,-0.00000022
2007-12-10,946867.370270,1011964.143084,0.00532808,0.00532784,-0.00000024
2007-12-11,948341.374001,1013539.226277,0.00155672,0.00155646,-0.00000025
2007-12-12,937726.022340,1002192.251503,-0.01119360,-0.01119540,-0.00000182
2007-12-13,934768.122733,999030.269557,-0.00315433,-0.00315507,-0.00000074
2007-12-14,936398.048672,1000772.239714,0.00174367,0.00174366,-0.00000001
2007-12-17,925783.442224,989425.160562,-0.01133557,-0.01133832,-0.00000278
2007-12-18,924432.763964,987981.096926,-0.00145896,-0.00145950,-0.00000054
2007-12-19,924270.401437,987807.103061,-0.00017563,-0.00017611,-0.00000048
2007-12-20,924443.193258,987991.421508,0.00018695,0.00018659,-0.00000036
2007-12-21,925024.665415,988612.662101,0.00062900,0.00062879,-0.00000021
2007-12-24,936805.699597,1001204.352179,0.01273591,0.01273673,0.00000080
2007-12-26,939821.721008,1004427.491761,0.00321947,0.00321926,-0.00000021
2007-12-27,940017.678780,1004636.510203,0.00020851,0.00020810,-0.00000041
2007-12-28,948797.465555,1014020.800134,0.00934002,0.00934098,0.00000095
2007-12-31,953675.877582,1019234.176505,0.00514168,0.00514129,-0.00000039
2008-01-02,950623.981030,1015971.447953,-0.00320014,-0.00320116,-0.00000102
2008-01-03,952162.430128,1017615.704816,0.00161836,0.00161841,0.00000005
2008-01-04,943903.755236,1008787.840554,-0.00867360,-0.00867505,-0.00000146
2008-01-07,940900.048970,1005576.818246,-0.00318222,-0.00318305,-0.00000084
2008-01-08,941705.094840,1006437.145664,0.00085561,0.00085556,-0.00000006
2008-01-09,934662.654828,998909.383928,-0.00747839,-0.00747961,-0.00000123
2008-01-10,943485.896880,1008340.398557,0.00944003,0.00944131,0.00000127
2008-01-11,940075.849196,1004695.170995,-0.00361431,-0.00361508,-0.00000077
2008-01-14,937623.106053,1002073.032626,-0.00260909,-0.00260988,-0.00000080
2008-01-15,935372.683538,999667.397821,-0.00240014,-0.00240066,-0.00000052
2008-01-16,930028.590247,993954.945898,-0.00571333,-0.00571435,-0.00000103
2008-01-17,941604.208095,1006327.903574,0.01244652,0.01244821,0.00000167
2008-01-18,942261.896957,1007030.742430,0.00069848,0.00069842,-0.00000006
2008-01-22,954694.434948,1020319.169844,0.01319436,0.01319565,0.00000128
2008-01-23,961599.970508,1027700.368156,0.00723324,0.00723421,0.00000096
2008-01-24,960812.311829,1026858.426469,-0.00081911,-0.00081925,-0.00000014
2008-01-25,963583.163341,1029819.951562,0.00288386,0.00288406,0.00000020
2008-01-28,963085.559600,1029287.682917,-0.00051641,-0.00051686,-0.00000045
2008-01-29,966186.527892,1032602.190666,0.00321983,0.00322020,0.00000037
2008-01-30,965259.348082,1031610.969424,-0.00095963,-0.00095993,-0.00000030
2008-01-31,959304.979679,1025246.187515,-0.00616867,-0.00616975,-0.00000108
2008-02-01,959381.745934,1025328.067735,0.00008002,0.00007986,-0.00000016
